target_id	length	eff_length	est_counts	tpm
FBtr0074268	2028	1846.38	19.3002	1.25443
FBtr0340314	1756	1574.38	231.14	17.6187
FBtr0084115	4624	4442.38	1084.97	29.3097
FBtr0079988	2080	1898.38	790	49.9403
FBtr0083904	2449	2267.38	25.7171	1.36115
FBtr0083906	2506	2324.38	6.73344e-05	3.47646e-06
FBtr0083908	2778	2596.38	231.628	10.7061
FBtr0083907	2687	2505.38	0	0
FBtr0345213	2405	2223.38	66.523	3.59059
FBtr0083905	2630	2448.38	89.1322	4.36882
FBtr0083208	4989	4807.38	0	0
FBtr0344384	5288	5106.38	3.52416	0.0828228
FBtr0083209	5903	5721.38	0	0
FBtr0310672	2968	2786.38	150.873	6.49798
FBtr0083210	4819	4637.38	0	0
FBtr0083207	5171	4989.38	0	0
FBtr0083204	5235	5053.38	639.603	15.1893
FBtr0083205	5972	5790.38	0	0
FBtr0301655	5196	5014.38	0	0
FBtr0083206	4843	4661.38	0	0
FBtr0336983	984	802.382	0	0
FBtr0303023	987	805.382	0	0
FBtr0072678	528	346.382	297	102.899
FBtr0079821	2956	2774.38	0	0
FBtr0079822	3309	3127.38	131	5.02688
FBtr0339526	4395	4213.38	0	0
FBtr0306802	1278	1096.38	0	0
FBtr0086919	1700	1518.38	51	4.03086
FBtr0085349	2099	1917.38	3882	242.971
FBtr0343994	1546	1364.38	0	0
FBtr0301135	2169	1987.38	0	0
FBtr0076079	1224	1042.38	413.261	47.578
FBtr0076078	1686	1504.38	7.66763e-07	6.11662e-08
FBtr0302136	1460	1278.38	163.802	15.3768
FBtr0110868	1330	1148.38	0	0
FBtr0110869	1504	1322.38	29.6332	2.68925
FBtr0336770	2700	2518.38	535.665	25.5258
FBtr0078684	2691	2509.38	96.6243	4.62091
FBtr0392903	3357	3175.38	51.0016	1.9275
FBtr0113409	2573	2391.38	327.71	16.4455
FBtr0343091	4408	4226.38	0.00498393	0.000141518
FBtr0299898	4471	4289.38	0	0
FBtr0299899	1557	1375.38	0	0
FBtr0299900	1472	1290.38	0	0
FBtr0299901	4386	4204.38	2.99502	0.085488
FBtr0084735	1681	1499.38	377.888	30.2454
FBtr0080758	1483	1301.38	5.5	0.507185
FBtr0304987	2611	2429.38	1896.03	93.6607
FBtr0113142	2326	2144.38	604.631	33.8374
FBtr0073310	2686	2504.38	154.762	7.41606
FBtr0113143	3080	2898.38	904.576	37.454
FBtr0071153	2683	2501.38	69	3.31037
FBtr0073980	3099	2917.38	5	0.205677
FBtr0078008	783	601.382	192	38.3141
FBtr0303343	3760	3578.38	0	0
FBtr0085308	3746	3564.38	5.93075	0.19968
FBtr0305088	3555	3373.38	0	0
FBtr0336787	3586	3404.38	0	0
FBtr0305087	3145	2963.38	5.06925	0.205288
FBtr0085309	3802	3620.38	0	0
FBtr0088114	1386	1204.38	1.00582	0.100222
FBtr0071573	1347	1165.38	234	24.0966
FBtr0072115	1200	1018.38	0	0
FBtr0300370	912	730.382	4	0.657231
FBtr0335472	1024	842.382	0	0
FBtr0308246	1290	1108.38	0	0
FBtr0078146	1259	1077.38	2	0.222776
FBtr0113286	2680	2498.38	1	0.0480341
FBtr0347285	553	371.382	3	0.969412
FBtr0300124	573	391.382	0	0
FBtr0300125	563	381.382	0	0
FBtr0078802	1927	1745.38	260	17.8768
FBtr0347559	2255	2073.38	0	0
FBtr0074084	780	598.382	155.493	31.1847
FBtr0332613	783	601.382	17.5066	3.49349
FBtr0086561	1273	1091.38	0	0
FBtr0112888	6427	6245.38	498.88	9.58618
FBtr0308563	5431	5249.38	18.6776	0.426992
FBtr0330380	5902	5720.38	2.10216	0.044101
FBtr0308564	5523	5341.38	110.238	2.47677
FBtr0112889	5902	5720.38	2.10216	0.044101
FBtr0335206	5573	5391.38	0	0
FBtr0308562	5710	5528.38	0	0
FBtr0074031	1720	1538.38	877	68.4138
FBtr0082516	2492	2310.38	336	17.4527
FBtr0088525	509	327.382	16886.9	6190.2
FBtr0088526	522	340.382	41.4979	14.6308
FBtr0088527	577	395.382	26.5575	8.06081
FBtr0071903	4682	4500.38	572.167	15.2574
FBtr0084153	531	349.382	1	0.343485
FBtr0346957	4835	4653.38	49.954	1.28828
FBtr0301915	5048	4866.38	743.544	18.3362
FBtr0088775	5117	4935.38	111.16	2.70295
FBtr0088774	5081	4899.38	1370.82	33.5775
FBtr0088776	5436	5254.38	70.0043	1.59886
FBtr0330630	5116	4934.38	60.5175	1.47182
FBtr0301917	5114	4932.38	1.50242e-07	3.65545e-09
FBtr0304682	4952	4770.38	2510.12	63.1465
FBtr0301916	5072	4890.38	314.83	7.72578
FBtr0330631	4835	4653.38	49.954	1.28828
FBtr0304681	5042	4860.38	2624.97	64.8131
FBtr0100575	4564	4382.38	984.119	26.9492
FBtr0074274	1829	1647.38	204.536	14.8999
FBtr0074275	2285	2103.38	280.404	15.9983
FBtr0308606	1877	1695.38	149.123	10.5557
FBtr0308607	2275	2093.38	27.5837	1.58129
FBtr0334036	2227	2045.38	0	0
FBtr0334037	1878	1696.38	0	0
FBtr0074273	2356	2174.38	74.7267	4.12428
FBtr0303279	1412	1230.38	2	0.195073
FBtr0303278	1407	1225.38	0	0
FBtr0340474	1488	1306.38	0	0
FBtr0301747	679	497.382	0	0
FBtr0100565	1705	1523.38	0	0
FBtr0304137	1553	1371.38	123.623	10.8181
FBtr0334699	5042	4860.38	115.71	2.85699
FBtr0083273	4835	4653.38	482.624	12.4465
FBtr0334700	4401	4219.38	494.083	14.0527
FBtr0078779	1797	1615.38	0	0
FBtr0332428	1934	1752.38	9	0.616342
FBtr0072357	1007	825.382	0	0
FBtr0083197	1127	945.382	0	0
FBtr0079028	2267	2085.38	1354.96	77.9739
FBtr0073317	2124	1942.38	1506	93.0462
FBtr0307339	1033	851.382	2.59662	0.366009
FBtr0084988	3489	3307.38	1.56702	0.0568589
FBtr0100067	551	369.382	0	0
FBtr0339281	4740	4558.38	0	0
FBtr0088827	4707	4525.38	4	0.106075
FBtr0088828	3863	3681.38	0	0
FBtr0075370	539	357.382	0	0
FBtr0084688	405	223.395	123.21	66.1884
FBtr0112906	3125	2943.38	22.7047	0.925716
FBtr0112905	3058	2876.38	0	0
FBtr0343852	3055	2873.38	407.74	17.0294
FBtr0088391	3016	2834.38	7126.56	301.738
FBtr0339695	2053	1871.38	270.187	17.3264
FBtr0071151	2119	1937.38	227.429	14.0876
FBtr0306138	3043	2861.38	193.247	8.10487
FBtr0080197	2989	2807.38	522.671	22.3427
FBtr0300364	2975	2793.38	0	0
FBtr0340300	2870	2688.38	10.5194	0.469579
FBtr0083689	2780	2598.38	0	0
FBtr0083688	2328	2146.38	213	11.9091
FBtr0301275	2049	1867.38	190	12.2104
FBtr0071458	2352	2170.38	170.126	9.4068
FBtr0336901	2803	2621.38	34.8743	1.59655
FBtr0112417	473	291.382	0	0
FBtr0087768	3315	3133.38	1.75638	0.0672687
FBtr0087769	2423	2241.38	267.487	14.3217
FBtr0071640	2319	2137.38	572.639	32.1519
FBtr0084279	1067	885.382	132	17.8917
FBtr0339478	2719	2537.38	4.98467	0.235754
FBtr0088246	2843	2661.38	0	0
FBtr0339476	2831	2649.38	0	0
FBtr0339477	2731	2549.38	0.0153281	0.000721542
FBtr0302579	7408	7226.38	9.37527e-06	1.55694e-07
FBtr0306616	6784	6602.38	22.2954	0.405249
FBtr0332942	7918	7736.38	6.03991	0.0936915
FBtr0332941	3516	3334.38	9.94588	0.357961
FBtr0306615	6866	6684.38	0.0492106	0.000883497
FBtr0302034	7462	7280.38	345.234	5.69072
FBtr0306614	4472	4290.38	1360.93	38.067
FBtr0302035	3914	3732.38	0	0
FBtr0302578	7264	7082.38	891.603	15.1078
FBtr0332943	5001	4819.38	16.0071	0.398593
FBtr0332944	5150	4968.38	8.13048	0.196385
FBtr0113470	6026	5844.38	0	0
FBtr0302577	3995	3813.38	131.487	4.1379
FBtr0087702	6024	5842.38	488	10.0239
FBtr0334039	1905	1723.38	6.75522	0.470399
FBtr0334038	1429	1247.38	0	0
FBtr0074303	1731	1549.38	256.187	19.843
FBtr0334040	2485	2303.38	25.1745	1.3116
FBtr0334042	2927	2745.38	201.706	8.81708
FBtr0074302	1233	1051.38	365.151	41.6793
FBtr0334041	1375	1193.38	130.652	13.1385
FBtr0079263	1441	1259.38	195	18.5817
FBtr0070417	1247	1065.38	31.8024	3.58231
FBtr0342768	1113	931.382	30.1976	3.89092
FBtr0088979	2130	1948.38	239	14.7208
FBtr0336925	2368	2186.38	0	0
FBtr0309100	2162	1980.38	4	0.242392
FBtr0309101	2625	2443.38	0	0
FBtr0085529	1659	1477.38	0	0
FBtr0085528	2350	2168.38	887	49.0903
FBtr0085530	1668	1486.38	0	0
FBtr0339144	2374	2192.38	0	0
FBtr0081056	349	167.415	0	0
FBtr0343819	425	243.395	0	0
FBtr0306915	555	373.382	0	0
FBtr0073685	2853	2671.38	55.1024	2.47538
FBtr0073253	552	370.382	0	0
FBtr0089545	1202	1020.38	0	0
FBtr0072133	1875	1693.38	14.0309	0.994347
FBtr0100204	3581	3399.38	278.604	9.83549
FBtr0084774	3465	3283.38	0.456046	0.0166685
FBtr0081163	2791	2609.38	601	27.6404
FBtr0083858	1482	1300.38	127	11.7204
FBtr0071532	1918	1736.38	1644	113.623
FBtr0075981	2085	1903.38	786	49.557
FBtr0332088	2025	1843.38	2.30602e-06	1.50126e-07
FBtr0301702	6918	6736.38	1	0.0178148
FBtr0452122	4602	4420.38	0	0
FBtr0080696	1769	1587.38	273	20.639
FBtr0078227	1029	847.382	165.201	23.396
FBtr0344188	5989	5807.38	7.21581	0.149112
FBtr0302704	5071	4889.38	186.659	4.58144
FBtr0342885	5321	5139.38	0.00122741	2.86607e-05
FBtr0302703	5356	5174.38	0	0
FBtr0302707	5193	5011.38	0	0
FBtr0302706	4908	4726.38	47.0124	1.19369
FBtr0344189	5826	5644.38	1.79928	0.0382551
FBtr0302702	5454	5272.38	456.58	10.3925
FBtr0302701	5291	5109.38	138.733	3.25851
FBtr0342886	5273	5091.38	0	0
FBtr0346814	1982	1800.38	0.164937	0.0109942
FBtr0089492	2579	2397.38	48.0675	2.40615
FBtr0472541	1278	1096.38	1.13842e-07	1.24609e-08
FBtr0308349	1935	1753.38	39.1224	2.67767
FBtr0089490	1876	1694.38	104.608	7.40902
FBtr0301773	1928	1746.38	9.17768e-07	6.30669e-08
FBtr0472540	1192	1010.38	2.28582	0.271496
FBtr0300290	1781	1599.38	20.751	1.55702
FBtr0089491	2039	1857.38	0.000548874	3.54633e-05
FBtr0300291	1172	990.382	0	0
FBtr0321266	1789	1607.38	0	0
FBtr0083505	1850	1668.38	320	23.0177
FBtr0302803	344	162.415	0	0
FBtr0073142	489	307.382	100	39.0418
FBtr0303854	352	170.415	0	0
FBtr0071999	1302	1120.38	0	0
FBtr0345585	3806	3624.38	0	0
FBtr0076956	2911	2729.38	1	0.0439687
FBtr0076957	3124	2942.38	0	0
FBtr0087844	2549	2367.38	70.3152	3.56442
FBtr0087845	2534	2352.38	269.685	13.758
FBtr0078944	3773	3591.38	7400.82	247.301
FBtr0346646	3892	3710.38	31.1797	1.00847
FBtr0334313	2603	2421.38	105.31	5.21931
FBtr0083595	3277	3095.38	1514.39	58.7125
FBtr0083596	2634	2452.38	0	0
FBtr0334314	2580	2398.38	361.303	18.0785
FBtr0330636	1221	1039.38	162.195	18.7271
FBtr0078104	1583	1401.38	563.805	48.2815
FBtr0084641	2622	2440.38	0	0
FBtr0334333	2323	2141.38	14	0.784589
FBtr0343798	5607	5425.38	0	0
FBtr0301835	4214	4032.38	3	0.0892828
FBtr0301834	5522	5340.38	0	0
FBtr0074680	4145	3963.38	0	0
FBtr0310358	2139	1957.38	0	0
FBtr0079093	2920	2738.38	0	0
FBtr0087058	1349	1167.38	211	21.6909
FBtr0307072	11533	11351.4	9.01587e-05	9.53162e-07
FBtr0307074	11780	11598.4	0	0
FBtr0290119	11654	11472.4	0	0
FBtr0339664	11437	11255.4	2.99991	0.0319857
FBtr0302162	11753	11571.4	0	0
FBtr0307073	11750	11568.4	0	0
FBtr0072530	1713	1531.38	52.272	4.09632
FBtr0072529	1933	1751.38	461.728	31.6383
FBtr0289973	913	731.382	0	0
FBtr0071612	883	701.382	0	0
FBtr0091897	413	231.395	0	0
FBtr0343347	1739	1557.38	38.9667	3.00266
FBtr0072197	1748	1566.38	0.033311	0.0025521
FBtr0307346	932	750.382	2	0.319857
FBtr0075666	660	478.382	0	0
FBtr0072663	2373	2191.38	707	38.7177
FBtr0084159	1194	1012.38	19	2.25225
FBtr0076862	956	774.382	0	0
FBtr0303207	2375	2193.38	0	0
FBtr0072742	1697	1515.38	19	1.50466
FBtr0300543	2812	2630.38	46.8773	2.13871
FBtr0081905	1831	1649.38	182.882	13.3063
FBtr0300544	1826	1644.38	63.0516	4.60152
FBtr0086003	4630	4448.38	8	0.215822
FBtr0307500	4885	4703.38	0	0
FBtr0336524	1650	1468.38	0	0
FBtr0336523	1385	1203.38	0	0
FBtr0307501	4941	4759.38	0	0
FBtr0304889	897	715.382	0	0
FBtr0070738	6606	6424.38	0	0
FBtr0100408	5948	5766.38	3.9525	0.0822577
FBtr0070740	5946	5764.38	6.0475	0.125902
FBtr0301914	6763	6581.38	0	0
FBtr0070739	5518	5336.38	0	0
FBtr0112692	3340	3158.38	375.97	14.2855
FBtr0112691	5751	5569.38	420.03	9.05069
FBtr0113361	2584	2402.38	224.218	11.2005
FBtr0086724	2317	2135.38	115.606	6.49701
FBtr0113360	2030	1848.38	315.176	20.463
FBtr0083082	3091	2909.38	317.226	13.0851
FBtr0334695	3988	3806.38	131.547	4.14741
FBtr0330039	3091	2909.38	317.226	13.0851
FBtr0088790	2071	1889.38	391	24.8351
FBtr0331379	2068	1886.38	1.29522e-08	8.23988e-10
FBtr0077416	2387	2205.38	112.863	6.14153
FBtr0071470	2856	2674.38	578.743	25.9699
FBtr0347009	3493	3311.38	888.927	32.2155
FBtr0347008	2328	2146.38	2216.33	123.918
FBtr0088857	4001	3819.38	329.042	10.3387
FBtr0339122	3084	2902.38	687.152	28.4123
FBtr0088858	3115	2933.38	50.7135	2.07474
FBtr0113773	745	563.382	75.1176	16.001
FBtr0339924	445	263.382	478.323	217.943
FBtr0084347	1202	1020.38	271	31.8724
FBtr0071245	1044	862.382	146	20.3171
FBtr0088654	4051	3869.38	1335.29	41.4135
FBtr0339303	4048	3866.38	121.71	3.77772
FBtr0345005	3755	3573.38	307.255	10.3188
FBtr0072593	4723	4541.38	140.745	3.71924
FBtr0112761	1590	1408.38	185	15.7637
FBtr0079000	960	778.382	978.966	150.933
FBtr0332412	1130	948.382	0	0
FBtr0332411	908	726.382	55.0343	9.09235
FBtr0080547	3869	3687.38	412.399	13.4217
FBtr0080548	3516	3334.38	0	0
FBtr0080546	4444	4262.38	372.601	10.4906
FBtr0074341	1080	898.382	118.122	15.779
FBtr0342976	1138	956.382	5.63949	0.707646
FBtr0074654	934	752.382	0	0
FBtr0346018	1183	1001.38	9.81747	1.17654
FBtr0310441	877	695.382	94.1825	16.2538
FBtr0074355	1599	1417.38	197	16.6797
FBtr0344090	1647	1465.38	0	0
FBtr0079442	1321	1139.38	1	0.105327
FBtr0072163	1065	883.382	1492	202.688
FBtr0089695	1089	907.382	0	0
FBtr0300835	489	307.382	0	0
FBtr0300834	472	290.382	0	0
FBtr0085929	2031	1849.38	39	2.53073
FBtr0077590	640	458.382	0	0
FBtr0076176	1136	954.382	0	0
FBtr0340066	1811	1629.38	6.03475	0.444472
FBtr0087111	1541	1359.38	16717	1475.79
FBtr0345212	1145	963.382	0	0
FBtr0083078	1228	1046.38	0	0
FBtr0339530	1200	1018.38	0	0
FBtr0333920	1892	1710.38	0	0
FBtr0083080	1980	1798.38	0	0
FBtr0083079	1655	1473.38	0	0
FBtr0080618	1435	1253.38	433.469	41.5033
FBtr0331711	3426	3244.38	0	0
FBtr0112981	3240	3058.38	59.7087	2.3429
FBtr0331712	3008	2826.38	1039.98	44.1571
FBtr0073840	2368	2186.38	3549.31	194.817
FBtr0081482	931	749.382	532.913	85.3417
FBtr0330677	1055	873.382	14.0868	1.9356
FBtr0084168	3976	3794.38	6.77148	0.214166
FBtr0084167	3973	3791.38	17.8576	0.565242
FBtr0339154	3985	3803.38	0.370901	0.011703
FBtr0070715	1985	1803.38	0	0
FBtr0330301	11931	11749.4	882.677	9.01561
FBtr0085365	9937	9755.38	1514.7	18.6333
FBtr0330299	12064	11882.4	11.6314	0.117473
FBtr0330300	11681	11499.4	37.9904	0.396467
FBtr0345622	2333	2151.38	0	0
FBtr0112386	806	624.382	0	0
FBtr0089998	976	794.382	1112	167.99
FBtr0321317	615	433.382	0	0
FBtr0113327	4995	4813.38	48.9732	1.221
FBtr0331339	4766	4584.38	34.7841	0.910559
FBtr0070181	4766	4584.38	34.7841	0.910559
FBtr0331340	4325	4143.38	32.4586	0.940119
FBtr0082056	2113	1931.38	47.6316	2.95961
FBtr0082055	1684	1502.38	104.368	8.33675
FBtr0078631	3415	3233.38	442.383	16.4191
FBtr0335518	4660	4478.38	226.617	6.07266
FBtr0087852	740	558.382	151	32.4529
FBtr0076867	1299	1117.38	555.238	59.6329
FBtr0332800	2429	2247.38	576.762	30.7984
FBtr0076992	416	234.395	0	0
FBtr0072830	732	550.382	3.9949	0.871065
FBtr0333399	752	570.382	0	0
FBtr0333398	735	553.382	0.00509515	0.00110494
FBtr0075238	2504	2322.38	1	0.0516743
FBtr0085164	2360	2178.38	4409.81	242.937
FBtr0085806	4507	4325.38	746	20.6977
FBtr0077919	684	502.382	0	0
FBtr0073741	1936	1754.38	1902	130.105
FBtr0091784	495	313.382	0	0
FBtr0088690	1649	1467.38	463	37.8657
FBtr0303031	2679	2497.38	77.2503	3.71213
FBtr0078446	2727	2545.38	421.75	19.8843
FBtr0078447	2772	2590.38	164.8	7.63488
FBtr0332813	2823	2641.38	0	0
FBtr0078445	2776	2594.38	155.2	7.17903
FBtr0077145	858	676.382	247.207	43.8608
FBtr0340317	2670	2488.38	16	0.771633
FBtr0081134	3355	3173.38	0	0
FBtr0071520	474	292.382	308	126.418
FBtr0088441	562	380.382	13.7697	4.34423
FBtr0074333	942	760.382	759	119.789
FBtr0086709	2405	2223.38	529	28.5529
FBtr0078741	2902	2720.38	599.342	26.4395
FBtr0078742	2816	2634.38	248.303	11.3113
FBtr0345140	2514	2332.38	756.356	38.9166
FBtr0343178	2174	1992.38	0	0
FBtr0343179	1373	1191.38	0	0
FBtr0076278	2324	2142.38	65.6082	3.6751
FBtr0076277	2112	1930.38	1764.39	109.688
FBtr0071974	1209	1027.38	0	0
FBtr0091626	1570	1388.38	170.194	14.7111
FBtr0075970	6072	5890.38	1192.13	24.2877
FBtr0332643	6084	5902.38	491.874	10.0008
FBtr0336922	1491	1309.38	16.9364	1.55225
FBtr0089383	1498	1316.38	994.333	90.648
FBtr0089386	1257	1075.38	134.682	15.0299
FBtr0089384	1528	1346.38	57.9385	5.16425
FBtr0089385	1684	1502.38	96.1098	7.67707
FBtr0074603	1997	1815.38	2	0.132212
FBtr0342846	2203	2021.38	0	0
FBtr0077628	998	816.382	5	0.734996
FBtr0074986	458	276.382	0	0
FBtr0070386	512	330.382	409.321	148.681
FBtr0343049	807	625.382	29.6791	5.69527
FBtr0305681	2512	2330.38	0	0
FBtr0100131	1601	1419.38	0	0
FBtr0070542	963	781.382	6	0.921501
FBtr0452099	487	305.382	0	0
FBtr0452100	402	220.395	0	0
FBtr0337093	3196	3014.38	0	0
FBtr0302367	1909	1727.38	0	0
FBtr0082688	2438	2256.38	0	0
FBtr0333169	5609	5427.38	126.12	2.78871
FBtr0087242	5896	5714.38	2563.88	53.8439
FBtr0079377	844	662.382	0	0
FBtr0345445	915	733.382	0	0
FBtr0309814	907	725.382	0	0
FBtr0309815	1239	1057.38	0	0
FBtr0340430	583	401.382	0	0
FBtr0345466	3601	3419.38	0	0
FBtr0300063	1051	869.382	0	0
FBtr0308119	9294	9112.38	1.61029	0.021207
FBtr0078844	3036	2854.38	28.5773	1.20148
FBtr0345141	2992	2810.38	0	0
FBtr0308120	3352	3170.38	0	0
FBtr0308118	3537	3355.38	5.00729	0.179089
FBtr0347010	1428	1246.38	0	0
FBtr0081693	1060	878.382	0	0
FBtr0087803	2105	1923.38	266	16.5968
FBtr0087804	2053	1871.38	0	0
FBtr0087805	2041	1859.38	0	0
FBtr0321260	3147	2965.38	0	0
FBtr0084533	3601	3419.38	198.409	6.96342
FBtr0084534	2791	2609.38	372.54	17.1334
FBtr0445311	3147	2965.38	0	0
FBtr0445310	2810	2628.38	0.0510816	0.0023323
FBtr0346099	3743	3561.38	0	0
FBtr0302292	1872	1690.38	0	0
FBtr0085935	1107	925.382	0	0
FBtr0075323	3177	2995.38	314.742	12.6099
FBtr0075322	4158	3976.38	6.26202	0.188988
FBtr0304018	3523	3341.38	409.996	14.7252
FBtr0082443	2946	2764.38	290	12.5895
FBtr0084771	1088	906.382	0	0
FBtr0087368	2156	1974.38	8.71349e-08	5.29626e-09
FBtr0339994	2159	1977.38	111.039	6.73896
FBtr0339995	2096	1914.38	87.3188	5.47378
FBtr0339993	2838	2656.38	30.3646	1.37178
FBtr0087367	2218	2036.38	0	0
FBtr0073966	521	339.382	219	77.4397
FBtr0299796	2477	2295.38	0	0
FBtr0091819	529	347.382	1.61111	0.556578
FBtr0082481	2899	2717.38	0.000100828	4.45286e-06
FBtr0082480	2927	2745.38	434.935	19.0121
FBtr0082479	2870	2688.38	640.065	28.572
FBtr0077081	1688	1506.38	200	15.9332
FBtr0301071	1968	1786.38	0	0
FBtr0085804	910	728.382	16.3543	2.69452
FBtr0085805	967	785.382	30003.6	4584.6
FBtr0076161	2320	2138.38	0	0
FBtr0331829	2063	1881.38	42	2.67905
FBtr0075968	1128	946.382	3228.82	409.435
FBtr0084565	3490	3308.38	142.5	5.16901
FBtr0330382	3490	3308.38	142.5	5.16901
FBtr0074847	903	721.382	150	24.9537
FBtr0300056	3017	2835.38	0	0
FBtr0082393	1736	1554.38	0	0
FBtr0082392	1927	1745.38	196.899	13.5382
FBtr0339376	3470	3288.38	54.171	1.97694
FBtr0084742	1837	1655.38	0	0
FBtr0085745	940	758.382	726	114.883
FBtr0079758	1935	1753.38	66.9654	4.58334
FBtr0273227	3171	2989.38	1	0.0401446
FBtr0085313	1236	1054.38	0	0
FBtr0300021	948	766.382	0	0
FBtr0112463	373	191.415	0	0
FBtr0091916	498	316.382	0	0
FBtr0306324	490	308.382	18	7.00473
FBtr0273235	7269	7087.38	0	0
FBtr0330394	8335	8153.38	163.893	2.41229
FBtr0330392	7385	7203.38	0.00239625	3.99212e-05
FBtr0330393	8642	8460.38	107.073	1.51879
FBtr0073522	7308	7126.38	1263.86	21.2833
FBtr0331406	7142	6960.38	15.1672	0.261506
FBtr0337030	3425	3243.38	217.468	8.04648
FBtr0085816	3028	2846.38	0	0
FBtr0085815	3250	3068.38	1306.98	51.1173
FBtr0072059	1221	1039.38	0	0
FBtr0300475	2401	2219.38	546.537	29.5526
FBtr0303159	4539	4357.38	110.729	3.0496
FBtr0084587	1855	1673.38	44.87	3.21787
FBtr0303160	1324	1142.38	0	0
FBtr0346616	3255	3073.38	0	0
FBtr0346617	3032	2850.38	0	0
FBtr0074736	2964	2782.38	0	0
FBtr0081766	1293	1111.38	549.937	59.3824
FBtr0078486	3641	3459.38	718	24.9077
FBtr0084942	1408	1226.38	0	0
FBtr0075384	934	752.382	46	7.33715
FBtr0083541	1536	1354.38	0	0
FBtr0306232	3711	3529.38	756.074	25.7083
FBtr0306230	3873	3691.38	141.961	4.61516
FBtr0306229	5482	5300.38	133.297	3.01802
FBtr0306233	5469	5287.38	237.722	5.39556
FBtr0306228	4231	4049.38	722.715	21.4184
FBtr0306231	5535	5353.38	162.232	3.63677
FBtr0302049	2251	2069.38	0	0
FBtr0074908	1733	1551.38	0	0
FBtr0344085	1667	1485.38	28.0836	2.26894
FBtr0074909	1782	1600.38	13.9164	1.04354
FBtr0071554	638	456.382	1	0.262954
FBtr0345667	1152	970.382	0	0
FBtr0080569	1666	1484.38	2901.07	234.542
FBtr0080570	1732	1550.38	2881.93	223.076
FBtr0080682	683	501.382	0	0
FBtr0345434	643	461.382	0	0
FBtr0112466	441	259.395	0	0
FBtr0089055	1667	1485.38	0	0
FBtr0074286	7190	7008.38	5.65491	0.0968314
FBtr0340153	5293	5111.38	464.223	10.8992
FBtr0340152	5220	5038.38	1571.79	37.4378
FBtr0340151	7163	6981.38	931.337	16.0093
FBtr0075068	3309	3127.38	495	18.9947
FBtr0346816	3382	3200.38	0	0
FBtr0088666	1824	1642.38	47	3.43425
FBtr0073918	967	785.382	1	0.152801
FBtr0091833	493	311.382	0	0
FBtr0336999	1381	1199.38	4.34559	0.434809
FBtr0088921	1105	923.382	0.654413	0.0850509
FBtr0077878	4159	3977.38	2572.86	77.6295
FBtr0077877	6019	5837.38	0	0
FBtr0303935	6089	5907.38	7.9025	0.160538
FBtr0303934	5037	4855.38	234.05	5.78486
FBtr0303933	6320	6138.38	0	0
FBtr0307047	12385	12203.4	1602.19	15.7558
FBtr0076255	863	681.382	30.9257	5.44675
FBtr0076254	804	622.382	122.074	23.5383
FBtr0084758	807	625.382	1392	267.117
FBtr0080551	867	685.382	2	0.350191
FBtr0330079	1465	1283.38	113.5	10.6132
FBtr0085760	1465	1283.38	113.5	10.6132
FBtr0088568	1533	1351.38	310.249	27.5511
FBtr0088569	1591	1409.38	16.7515	1.42637
FBtr0071313	1799	1617.38	114.747	8.51404
FBtr0340120	1503	1321.38	195.253	17.7328
FBtr0080693	730	548.382	206	45.0809
FBtr0077484	1333	1151.38	255.004	26.5788
FBtr0077485	1477	1295.38	8.99571	0.833385
FBtr0074660	1894	1712.38	495.996	34.7605
FBtr0084703	2371	2189.38	35	1.91847
FBtr0304054	2732	2550.38	0	0
FBtr0087107	1664	1482.38	0	0
FBtr0300855	1598	1416.38	40.9071	3.46598
FBtr0304628	2721	2539.38	776.688	36.7051
FBtr0076710	2862	2680.38	1703.31	76.2615
FBtr0073893	2197	2015.38	0	0
FBtr0078268	4487	4305.38	0	0
FBtr0333372	4457	4275.38	0	0
FBtr0335275	3017	2835.38	1246.84	52.7723
FBtr0335276	6398	6216.38	292.164	5.64023
FBtr0332390	8563	8381.38	0.924753	0.0132409
FBtr0307022	9921	9739.38	0	0
FBtr0307021	8580	8398.38	0.0771185	0.00110197
FBtr0333199	566	384.382	0	0
FBtr0085463	580	398.382	112	33.7386
FBtr0074823	1092	910.382	0	0
FBtr0332692	1323	1141.38	0	0
FBtr0080947	2239	2057.38	31.5066	1.83779
FBtr0340171	1586	1404.38	58.9868	5.04054
FBtr0332964	7072	6890.38	1053.5	18.3485
FBtr0345895	7097	6915.38	12.4248	0.215617
FBtr0088946	1479	1297.38	236.655	21.8905
FBtr0082619	1561	1379.38	0	0
FBtr0307512	6142	5960.38	20.9999	0.422816
FBtr0307514	6202	6020.38	9.75379e-05	1.94427e-06
FBtr0307513	6376	6194.38	0	0
FBtr0073954	1811	1629.38	0	0
FBtr0300434	2762	2580.38	0	0
FBtr0347266	2602	2420.38	12.3056	0.610136
FBtr0073950	2780	2598.38	22.2729	1.02868
FBtr0300435	2429	2247.38	0	0
FBtr0073951	2931	2749.38	1.79954e-08	7.8548e-10
FBtr0073949	2819	2637.38	0	0
FBtr0330217	2780	2598.38	22.2729	1.02868
FBtr0330214	2240	2058.38	328.198	19.1346
FBtr0073952	2892	2710.38	66.8533	2.96006
FBtr0330215	3212	3030.38	8.50084	0.336645
FBtr0330216	3160	2978.38	68.0742	2.7429
FBtr0076000	1057	875.382	91	12.4753
FBtr0080016	592	410.382	17178.4	5023.47
FBtr0091888	595	413.382	1.72632	0.501161
